step_idx,t_step,month,demand,rl_order_qty,reward_env,reward_raw,reward_clipped,fulfilled,lost_sales,end_on_hand,baseline_order_qty,delta_order_qty_rl_minus_baseline,baseline_lost_sales,delta_lost_sales_rl_minus_baseline,baseline_reward_env,delta_reward_env_rl_minus_baseline
451,102,2,2.300374491582828,19,-214.48956486613525,-214.48956486613525,-214.48956486613525,2.300374491582828,0.0,877.4665489098176,0,19,0.0,0.0,-10426.409054184305,10211.91948931817
452,102,2,164.786854145198,5,1479.332602499056,1479.332602499056,1479.332602499056,164.786854145198,0.0,742.6796947646196,0,5,0.0,0.0,-8768.586886819114,10247.91948931817
453,102,2,38.76331488985836,5,220.8498729236313,220.8498729236313,220.8498729236313,38.76331488985836,0.0,733.9163798747612,0,5,0.0,0.0,-10021.069616394538,10241.919489318168
454,102,2,0.8552248402146863,5,-164.05998260476247,-164.05998260476247,-164.05998260476247,0.8552248402146863,0.0,763.0611550345466,0,5,0.0,0.0,-10399.979471922932,10235.91948931817
455,103,2,1.04653302039052,5,-167.937594198926,-167.937594198926,-167.937594198926,1.04653302039052,0.0,792.0146220141561,2,3,0.0,0.0,-10411.257083517095,10243.31948931817
456,103,2,46.40856282889541,5,288.964416451902,288.964416451902,288.964416451902,46.40856282889541,0.0,775.6060591852606,86,-81,0.0,0.0,-10303.555072866267,10592.519489318169
457,103,2,49.95585025409191,5,328.4284607546853,328.4284607546853,328.4284607546853,49.95585025409191,0.0,755.6502089311687,0,5,0.0,0.0,-9995.091028563487,10323.519489318172
458,103,2,2.863990172294531,19,-206.71734202882953,-206.71734202882953,-206.71734202882953,2.863990172294531,0.0,866.7862187588742,5,14,0.0,0.0,-10491.436831347,10284.719489318171
459,103,2,174.8557279880415,5,1584.1711817262485,1584.1711817262485,1584.1711817262485,174.8557279880415,0.0,721.9304907708326,119,-114,0.0,0.0,-9221.348307591923,10805.519489318172
460,104,3,2.583272846910095,19,-202.83671511568357,-202.83671511568357,-202.83671511568357,2.583272846910095,0.0,833.3472179239226,0,19,0.0,0.0,-10581.556204433855,10378.719489318171
461,104,3,47.82940683799725,5,295.1905061627874,295.1905061627874,295.1905061627874,47.82940683799725,0.0,815.5178110859254,0,5,0.0,0.0,-10119.528983155386,10414.719489318173
462,104,3,1.128898927249692,5,-177.5887931592382,-177.5887931592382,-177.5887931592382,1.128898927249692,0.0,844.3889121586757,0,5,0.0,0.0,-10586.30828247741,10408.719489318171
463,104,3,48.9706434958311,5,304.6227812257421,304.6227812257421,304.6227812257421,48.9706434958311,0.0,825.4182686628446,78,-73,0.0,0.0,-10430.69670809243,10735.319489318172
464,104,3,249.1513053166289,1,2367.059660497046,2367.059660497046,2367.059660497046,249.1513053166289,0.0,582.2669633462158,119,-118,0.0,0.0,-8644.859828821127,11011.919489318174
465,105,3,41.96428583398446,19,226.7823228373984,226.7823228373984,226.7823228373984,41.96428583398446,0.0,654.3026775122313,86,-67,0.0,0.0,-10712.537166480774,10939.319489318172
466,105,3,2.8741512384309,19,-186.34419287045108,-186.34419287045108,-186.34419287045108,2.8741512384309,0.0,765.4285262738003,5,14,0.0,0.0,-10865.863682188623,10679.519489318172
467,105,3,248.7119372561563,18,2303.1760547580343,2303.1760547580343,2303.1760547580343,248.7119372561563,0.0,624.7165890176441,0,18,0.0,0.0,-8337.743434560138,10640.919489318172
468,105,3,0.9127885500672177,19,-200.4328745928432,-200.4328745928432,-200.4328745928432,0.9127885500672177,0.0,737.8038004675768,0,19,0.0,0.0,-10815.552363911014,10615.119489318171
469,105,3,39.54384997574191,5,229.7865096590521,229.7865096590521,229.7865096590521,39.54384997574191,0.0,728.259950491835,0,5,0.0,0.0,-10421.332979659119,10651.119489318171
470,106,3,38.14891236782935,5,217.46691605349235,217.46691605349235,217.46691605349235,38.14891236782935,0.0,720.1110381240056,0,5,0.0,0.0,-10427.652573264679,10645.119489318171
471,106,3,246.6174777661547,18,2290.876065589977,2290.876065589977,2290.876065589977,246.6174777661547,0.0,581.4935603578509,119,-101,0.0,0.0,-8798.443423728195,11089.319489318172
472,106,3,49.57234913284231,19,304.5392490834214,304.5392490834214,304.5392490834214,49.57234913284231,0.0,645.9212112250086,83,-64,0.0,0.0,-10750.58024023475,11055.119489318173
473,106,3,2.218195278199009,19,-191.35865040737184,-191.35865040737184,-191.35865040737184,2.218195278199009,0.0,757.7030159468096,0,19,0.0,0.0,-10969.678139725544,10778.319489318172
474,106,3,0.9779777265128237,5,-167.56523037893112,-167.56523037893112,-167.56523037893112,0.9779777265128237,0.0,786.7250382202968,2,3,0.0,0.0,-10995.284719697102,10827.71948931817
475,107,3,2.583874868495195,19,-215.7894839854084,-215.7894839854084,-215.7894839854084,2.583874868495195,0.0,898.1411633518017,5,14,0.0,0.0,-10993.70897330358,10777.91948931817
476,107,3,45.2892923989488,5,256.32254979891746,256.32254979891746,256.32254979891746,45.2892923989488,0.0,882.8518709528529,85,-80,0.0,0.0,-10899.596939519253,11155.91948931817
477,107,3,283.883419972304,1,2709.8405095269304,2709.8405095269304,2709.8405095269304,283.883419972304,0.0,604.9684509805488,0,1,0.0,0.0,-8196.87897979124,10906.71948931817
478,107,3,1.040292390444347,19,-195.18270781357742,-195.18270781357742,-195.18270781357742,1.040292390444347,0.0,717.9281585901044,0,19,0.0,0.0,-11025.102197131748,10829.91948931817
479,107,3,45.547823966919,5,295.00217274455287,295.00217274455287,295.00217274455287,45.547823966919,0.0,702.3803346231855,80,-75,0.0,0.0,-10911.917316573617,11206.91948931817
480,108,4,219.2276479656924,18,2020.0459423254256,2020.0459423254256,2020.0459423254256,219.2276479656924,0.0,591.1526866574931,0,18,0.0,0.0,-8886.273546992743,10906.319489318168
481,108,4,2.213947630305469,19,-180.44827150238282,-180.44827150238282,-180.44827150238282,2.213947630305469,0.0,702.9387390271876,0,19,0.0,0.0,-11055.967760820553,10875.51948931817
482,108,4,44.82281811536831,5,290.6049969713192,290.6049969713192,290.6049969713192,44.82281811536831,0.0,688.1159209118193,0,5,0.0,0.0,-10620.91449234685,10911.519489318169
483,108,4,39.29294217939288,5,237.1648260474435,237.1648260474435,237.1648260474435,39.29294217939288,0.0,678.8229787324265,0,5,0.0,0.0,-10668.354663270724,10905.519489318167
484,108,4,0.8096610070129026,17,-203.9060534749537,-203.9060534749537,-203.9060534749537,0.8096610070129026,0.0,780.0133177254136,2,15,0.0,0.0,-11066.425542793122,10862.519489318169
485,109,4,0.897834993369442,5,-172.8447466127144,-172.8447466127144,-172.8447466127144,0.897834993369442,0.0,809.1154827320441,0,5,0.0,0.0,-11054.364235930885,10881.51948931817
486,109,4,36.27445540007403,5,182.1763485343463,182.1763485343463,182.1763485343463,36.27445540007403,0.0,802.84102733197,0,5,0.0,0.0,-10693.343140783822,10875.519489318169
487,109,4,188.9426551346506,5,1740.6468769070423,1740.6468769070423,1740.6468769070423,188.9426551346506,0.0,643.8983721973194,119,-114,0.0,0.0,-9633.672612411126,11374.319489318168
488,109,4,3.096542687704933,19,-181.9949390248736,-181.9949390248736,-181.9949390248736,3.096542687704933,0.0,754.8018295096144,5,14,0.0,0.0,-11155.514428343042,10973.519489318169
489,109,4,50.90068897354882,5,342.22666162827505,342.22666162827505,342.22666162827505,50.90068897354882,0.0,733.9011405360657,80,-75,0.0,0.0,-10988.292827689895,11330.51948931817
490,110,4,38.59365220860129,5,220.87502442052005,220.87502442052005,220.87502442052005,38.59365220860129,0.0,725.3074883274644,83,-78,0.0,0.0,-11212.244464897649,11433.11948931817
491,110,4,40.80508258864045,5,245.15034473863977,245.15034473863977,245.15034473863977,40.80508258864045,0.0,714.502405738824,0,5,0.0,0.0,-10927.969144579529,11173.11948931817
492,110,4,208.085206489416,18,1903.9686250442787,1903.9686250442787,1903.9686250442787,208.085206489416,0.0,614.417199249408,0,18,0.0,0.0,-9213.55086427389,11117.519489318169
493,110,4,2.652878374160837,19,-180.62408043344107,-180.62408043344107,-180.62408043344107,2.652878374160837,0.0,725.7643208752471,5,14,0.0,0.0,-11293.34356975161,11112.71948931817
494,110,4,0.7870305389721007,5,-163.125152677534,-163.125152677534,-163.125152677534,0.7870305389721007,0.0,754.977290336275,2,3,0.0,0.0,-11305.244641995703,11142.11948931817
495,111,4,0.7121759041902535,5,-169.73126384451444,-169.73126384451444,-169.73126384451444,0.7121759041902535,0.0,784.2651144320847,0,5,0.0,0.0,-11294.850753162684,11125.11948931817
496,111,4,45.35460651644532,5,279.76396358132536,279.76396358132536,279.76396358132536,45.35460651644532,0.0,768.9105079156394,0,5,0.0,0.0,-10839.355525736843,11119.119489318167
497,111,4,2.400088656505321,19,-214.1011972867736,-214.1011972867736,-214.1011972867736,2.400088656505321,0.0,880.5104192591341,0,19,0.0,0.0,-11268.420686604943,11054.31948931817
498,111,4,189.616073142479,1,1748.7818622014588,1748.7818622014588,1748.7818622014588,189.616073142479,0.0,696.8943461166551,119,-118,0.0,0.0,-9863.137627116708,11611.919489318167
499,111,4,36.83803943955216,5,210.36913306010106,210.36913306010106,210.36913306010106,36.83803943955216,0.0,690.056306677103,84,-79,0.0,0.0,-11379.350356258068,11589.71948931817
500,112,5,36.20646559124528,5,205.2946876952813,205.2946876952813,205.2946876952813,36.20646559124528,0.0,683.8498410858576,85,-80,0.0,0.0,-11483.424801622887,11688.719489318168
501,112,5,226.9551230300186,18,2102.5722866890183,2102.5722866890183,2102.5722866890183,226.9551230300186,0.0,564.894718055839,0,18,0.0,0.0,-9270.54720262915,11373.119489318167
502,112,5,0.83388327174622,19,-189.27333423935636,-189.27333423935636,-189.27333423935636,0.83388327174622,0.0,678.0608347840928,0,19,0.0,0.0,-11531.592823557525,11342.319489318168
503,112,5,50.24402928397063,5,350.8769317396819,350.8769317396819,350.8769317396819,50.24402928397063,0.0,657.8168055001222,0,5,0.0,0.0,-11027.442557578486,11378.319489318168
504,112,5,1.74975239243644,19,-198.51588669717276,-198.51588669717276,-198.51588669717276,1.74975239243644,0.0,770.0670531076858,0,19,0.0,0.0,-11512.03537601534,11313.519489318167
505,113,5,280.1493011163803,18,2622.9094607655416,2622.9094607655416,2622.9094607655416,280.1493011163803,0.0,597.9177519913055,0,18,0.0,0.0,-8672.010028552626,11294.919489318167
506,113,5,1.966854410205518,19,-184.3216354141648,-184.3216354141648,-184.3216354141648,1.966854410205518,0.0,709.9508975811,5,14,0.0,0.0,-11479.441124732333,11295.11948931817
507,113,5,0.8769016329066148,17,-209.44578286057254,-209.44578286057254,-209.44578286057254,0.8769016329066148,0.0,811.0739959481933,2,15,0.0,0.0,-11483.56527217874,11274.119489318167
508,113,5,32.35835695944246,5,141.8404417966744,141.8404417966744,141.8404417966744,32.35835695944246,0.0,808.7156389887509,86,-81,0.0,0.0,-11517.479047521492,11659.319489318166
509,113,5,36.38654131026985,5,183.39959356700226,183.39959356700226,183.39959356700226,36.38654131026985,0.0,802.329097678481,0,5,0.0,0.0,-11206.919895751165,11390.319489318168
510,114,5,41.98073017545993,5,241.73762825399513,241.73762825399513,241.73762825399513,41.98073017545993,0.0,790.3483675030211,85,-80,0.0,0.0,-11504.58186106417,11746.319489318166
511,114,5,2.14260004613793,5,-162.21515302999734,-162.21515302999734,-162.21515302999734,2.14260004613793,0.0,818.2057674568832,0,5,0.0,0.0,-11642.534642348164,11480.319489318166
512,114,5,41.44925856097329,5,233.14128383055095,233.14128383055095,233.14128383055095,41.44925856097329,0.0,806.75650889591,0,5,0.0,0.0,-11241.178205487617,11474.319489318168
513,114,5,169.6083701898623,1,1559.4540741574135,1559.4540741574135,1559.4540741574135,169.6083701898623,0.0,643.1481387060477,119,-118,0.0,0.0,-10430.465415160754,11989.919489318167
514,114,5,0.9211291248335649,17,-195.63411066790718,-195.63411066790718,-195.63411066790718,0.9211291248335649,0.0,744.2270095812141,0,17,0.0,0.0,-11755.153599986073,11559.519489318167
515,115,5,0.7881852791975994,5,-166.80591206842732,-166.80591206842732,-166.80591206842732,0.7881852791975994,0.0,773.4388243020165,2,3,0.0,0.0,-11769.725401386593,11602.919489318167
516,115,5,173.6147084458692,1,1606.9822612874625,1606.9822612874625,1606.9822612874625,173.6147084458692,0.0,605.8241158561473,0,1,0.0,0.0,-9995.737228030703,11602.719489318166
517,115,5,31.9671628835155,17,128.50023824062862,128.50023824062862,128.50023824062862,31.9671628835155,0.0,675.8569529726318,84,-67,0.0,0.0,-11763.619251077538,11892.119489318167
518,115,5,3.057637192095514,19,-188.78349123515216,-188.78349123515216,-188.78349123515216,3.057637192095514,0.0,786.7993157805363,5,14,0.0,0.0,-11821.102980553318,11632.319489318166
519,115,5,32.75580571090267,5,150.7493550951,150.7493550951,150.7493550951,32.75580571090267,0.0,784.0435100696336,0,5,0.0,0.0,-11497.570134223066,11648.319489318166
520,116,6,2.103994253438024,5,-161.34796062885889,-161.34796062885889,-161.34796062885889,2.103994253438024,0.0,811.9395158161956,0,5,0.0,0.0,-11803.667449947023,11642.319489318164
521,116,6,178.2907002384577,1,1646.9772392690295,1646.9772392690295,1646.9772392690295,178.2907002384577,0.0,639.6488155777379,0,1,0.0,0.0,-10006.142250049135,11653.119489318166
522,116,6,38.65852383011387,13,206.7871799516139,206.7871799516139,206.7871799516139,38.65852383011387,0.0,678.990291747624,0,13,0.0,0.0,-11394.73230936655,11601.519489318165
523,116,6,0.8242933166155303,17,-203.7902665200464,-203.7902665200464,-203.7902665200464,0.8242933166155303,0.0,780.1659984310085,0,17,0.0,0.0,-11772.909755838211,11569.119489318164
524,116,6,31.5995376435844,5,140.2820842783592,140.2820842783592,140.2820842783592,31.5995376435844,0.0,778.566460787424,0,5,0.0,0.0,-11458.837405039805,11599.119489318164
525,117,6,39.33253344184487,5,219.4785489493329,219.4785489493329,219.4785489493329,39.33253344184487,0.0,769.2339273455791,0,5,0.0,0.0,-11373.64094036883,11593.119489318164
526,117,6,39.20675681968418,5,220.06213409166284,220.06213409166284,220.06213409166284,39.20675681968418,0.0,760.0271705258949,79,-74,0.0,0.0,-11703.8573552265,11923.919489318163
527,117,6,1.22888485619348,5,-165.4708085720055,-165.4708085720055,-165.4708085720055,1.22888485619348,0.0,788.7982856697014,2,3,0.0,0.0,-11854.790297890167,11689.319489318163
528,117,6,2.110477292209626,5,-162.2327887534021,-162.2327887534021,-162.2327887534021,2.110477292209626,0.0,816.6878083774917,5,0,0.0,0.0,-11860.552278071566,11698.319489318163
529,117,6,183.4154271993519,1,1698.2997957578912,1698.2997957578912,1698.2997957578912,183.4154271993519,0.0,639.2723811781398,119,-118,0.0,0.0,-10495.619693560271,12193.919489318163
530,118,6,2.66634865531651,19,-185.45771995139955,-185.45771995139955,-185.45771995139955,2.66634865531651,0.0,750.6060325228233,0,19,0.0,0.0,-11940.577209269562,11755.119489318164
531,118,6,144.9721711384571,1,1319.3949391076976,1319.3949391076976,1319.3949391076976,144.9721711384571,0.0,611.6338613843661,0,1,0.0,0.0,-10488.524550210464,11807.919489318163
532,118,6,0.9196790502799772,17,-189.34604596401743,-189.34604596401743,-189.34604596401743,0.9196790502799772,0.0,712.7141823340861,0,17,0.0,0.0,-11928.86553528218,11739.519489318163
533,118,6,35.15533397849464,5,190.0415701138281,190.0415701138281,190.0415701138281,35.15533397849464,0.0,707.5588483555914,0,5,0.0,0.0,-11579.477919204333,11769.519489318162
534,118,6,35.89004961611982,5,198.56673641330386,198.56673641330386,198.56673641330386,35.89004961611982,0.0,701.6687987394716,81,-76,0.0,0.0,-11910.152752904856,12108.71948931816
535,119,6,0.7742032612678476,17,-208.83688648296229,-208.83688648296229,-208.83688648296229,0.7742032612678476,0.0,802.8945954782038,2,15,0.0,0.0,-12026.556375801125,11817.719489318162
536,119,6,176.0784822481788,1,1626.221599835783,1626.221599835783,1626.221599835783,176.0784822481788,0.0,632.8161132300249,0,1,0.0,0.0,-10227.29788948238,11853.519489318162
537,119,6,42.29510563645908,17,228.44685484587762,228.44685484587762,228.44685484587762,42.29510563645908,0.0,692.5210075935659,0,17,0.0,0.0,-11556.672634472283,11785.11948931816
538,119,6,32.55816131740289,5,167.5890439187963,167.5890439187963,167.5890439187963,32.55816131740289,0.0,689.962846276163,0,5,0.0,0.0,-11647.530445399367,11815.119489318164
539,119,6,2.51583262299208,19,-197.1310765007134,-197.1310765007134,-197.1310765007134,2.51583262299208,0.0,801.4470136531709,5,14,0.0,0.0,-11973.450565818875,11776.319489318163
540,120,7,0.9307490384956469,5,-176.7957625379786,-176.7957625379786,-176.7957625379786,0.9307490384956469,0.0,830.5162646146753,0,5,0.0,0.0,-11969.115251856141,11792.319489318163
541,120,7,184.8108053002429,1,1709.7669611395424,1709.7669611395424,1709.7669611395424,184.8108053002429,0.0,651.7054593144323,119,-118,0.0,0.0,-10598.15252817862,12307.919489318163
542,120,7,32.89487153792688,17,128.78659782396772,128.78659782396772,128.78659782396772,32.89487153792688,0.0,720.8105877765055,79,-62,0.0,0.0,-12085.532891494193,12214.31948931816
543,120,7,44.20736531441948,5,280.7530086517775,280.7530086517775,280.7530086517775,44.20736531441948,0.0,706.603222462086,75,-70,0.0,0.0,-12041.566480666384,12322.319489318163
544,120,7,2.518175947040155,19,-200.43524983260764,-200.43524983260764,-200.43524983260764,2.518175947040155,0.0,818.0850465150459,0,19,0.0,0.0,-12227.95473915077,12027.519489318162
545,121,7,2.473492618865646,5,-164.3873845905796,-164.3873845905796,-164.3873845905796,2.473492618865646,0.0,845.6115538961802,5,0,0.0,0.0,-12253.90687390874,12089.51948931816
546,121,7,0.8865680508230126,5,-186.07931666084133,-186.07931666084133,-186.07931666084133,0.8865680508230126,0.0,874.7249858453572,2,3,0.0,0.0,-12262.998805979001,12076.91948931816
547,121,7,32.63908898061995,5,131.97371043325208,131.97371043325208,131.97371043325208,32.63908898061995,0.0,872.0858968647373,0,5,0.0,0.0,-11927.945778884907,12059.91948931816
548,121,7,45.04588321034225,5,259.0508293725435,259.0508293725435,259.0508293725435,45.04588321034225,0.0,857.040013654395,77,-72,0.0,0.0,-12123.268659945616,12382.319489318159
549,121,7,167.6207965922068,1,1529.1241225096305,1529.1241225096305,1529.1241225096305,167.6207965922068,0.0,695.4192170621882,0,1,0.0,0.0,-10627.995366808529,12157.11948931816
550,122,7,153.0703579551556,1,1413.0338077301494,1413.0338077301494,1413.0338077301494,153.0703579551556,0.0,548.3488591070326,119,-118,0.0,0.0,-11247.68568158801,12660.719489318159
551,122,7,33.388624663480996,17,154.4941997460996,154.4941997460996,154.4941997460996,33.388624663480996,0.0,616.9602344435516,0,17,0.0,0.0,-12075.825289572062,12230.31948931816
552,122,7,2.713018525384864,19,-180.51925792978471,-180.51925792978471,-180.51925792978471,2.713018525384864,0.0,728.2472159181667,0,19,0.0,0.0,-12382.038747247945,12201.51948931816
553,122,7,40.52342716442033,5,241.68951389345403,241.68951389345403,241.68951389345403,40.52342716442033,0.0,717.7237887537464,76,-71,0.0,0.0,-12320.029975424706,12561.71948931816
554,122,7,0.8782779974662087,5,-160.58632217659397,-160.58632217659397,-160.58632217659397,0.8782779974662087,0.0,746.8455107562802,0,5,0.0,0.0,-12483.305811494753,12322.719489318159
555,123,7,1.012974036411392,5,-165.03676697985983,-165.03676697985983,-165.03676697985983,1.012974036411392,0.0,775.8325367198688,2,3,0.0,0.0,-12495.156256298018,12330.119489318158
556,123,7,49.98301596026746,5,328.66025545075433,328.66025545075433,328.66025545075433,49.98301596026746,0.0,755.8495207596013,0,5,0.0,0.0,-11984.459233867407,12313.11948931816
557,123,7,2.724877901076166,5,-149.37614956094336,-149.37614956094336,-149.37614956094336,2.724877901076166,0.0,783.1246428585251,5,0,0.0,0.0,-12482.495638879103,12333.11948931816
558,123,7,33.84397462118756,5,162.5836125644081,162.5836125644081,162.5836125644081,33.84397462118756,0.0,779.2806682373375,0,5,0.0,0.0,-12144.535876753751,12307.119489318158
559,123,7,154.0893686561682,1,1406.6554266454482,1406.6554266454482,1406.6554266454482,154.0893686561682,0.0,631.1912995811693,0,1,0.0,0.0,-10911.264062672712,12317.91948931816
560,124,8,0.9393898936696947,17,-193.05648300080298,-193.05648300080298,-193.05648300080298,0.9393898936696947,0.0,732.2519096874996,0,17,0.0,0.0,-12442.575972318964,12249.519489318162
561,124,8,2.54492599006267,13,-180.0921368388607,-180.0921368388607,-180.0921368388607,2.54492599006267,0.0,807.706983697437,0,13,0.0,0.0,-12426.011626157022,12245.919489318161
562,124,8,43.38356687477519,5,254.97098538321956,254.97098538321956,254.97098538321956,43.38356687477519,0.0,794.3234168226618,77,-72,0.0,0.0,-12337.34850393494,12592.319489318159
563,124,8,52.70795206424638,5,352.7564276907807,352.7564276907807,352.7564276907807,52.70795206424638,0.0,771.6154647584154,76,-71,0.0,0.0,-12321.763061627378,12674.51948931816
564,124,8,204.5193800738606,1,1922.5745838016949,1922.5745838016949,1922.5745838016949,204.5193800738606,0.0,573.0960846845549,119,-118,0.0,0.0,-11034.544905516464,12957.11948931816
565,125,8,142.5247477488328,1,1329.9332101011837,1329.9332101011837,1329.9332101011837,142.5247477488328,0.0,436.57133693572206,0,1,0.0,0.0,-11263.986279216975,12593.91948931816
566,125,8,49.960144023741,19,337.4792016550138,337.4792016550138,337.4792016550138,49.960144023741,0.0,500.61119291198105,79,-60,0.0,0.0,-12516.440287663147,12853.919489318161
567,125,8,50.51430823503991,17,338.7237054150109,338.7237054150109,338.7237054150109,50.51430823503991,0.0,552.0968846769412,0,17,0.0,0.0,-12258.79578390315,12597.51948931816
568,125,8,2.61651554252596,19,-168.53091840162347,-168.53091840162347,-168.53091840162347,2.61651554252596,0.0,663.4803691344152,5,14,0.0,0.0,-12763.250407719783,12594.719489318159
569,125,8,0.9687480481757086,17,-199.21484373549083,-199.21484373549083,-199.21484373549083,0.9687480481757086,0.0,764.5116210862395,2,15,0.0,0.0,-12772.934333053652,12573.719489318162
570,126,8,52.55750938953178,5,357.18427155597624,357.18427155597624,357.18427155597624,52.55750938953178,0.0,741.9541116967077,80,-75,0.0,0.0,-12576.535217762186,12933.719489318162
571,126,8,0.6452657313518695,5,-167.8091118795525,-167.8091118795525,-167.8091118795525,0.6452657313518695,0.0,771.3088459653559,0,5,0.0,0.0,-12850.528601197713,12682.71948931816
572,126,8,42.95570931668428,5,257.88646583710846,257.88646583710846,257.88646583710846,42.95570931668428,0.0,758.3531366486716,80,-75,0.0,0.0,-12759.833023481053,13017.71948931816
573,126,8,163.3481676855645,6,1484.2806830630236,1484.2806830630236,1484.2806830630236,163.3481676855645,0.0,631.0049689631071,0,6,0.0,0.0,-11278.238806255136,12762.51948931816
574,126,8,1.882182848929604,19,-191.80272873353948,-191.80272873353948,-191.80272873353948,1.882182848929604,0.0,743.1227861141775,0,19,0.0,0.0,-12892.5222180517,12700.71948931816
575,127,8,1.660717801244948,13,-191.28523565013705,-191.28523565013705,-191.28523565013705,1.660717801244948,0.0,819.4620683129326,5,8,0.0,0.0,-12920.404724968297,12729.11948931816
576,127,8,151.6977835016727,6,1353.2249780544748,1353.2249780544748,1353.2249780544748,151.6977835016727,0.0,703.7642848112599,119,-113,0.0,0.0,-11874.494511263685,13227.71948931816
577,127,8,39.10101977739323,5,232.07754476715897,232.07754476715897,232.07754476715897,39.10101977739323,0.0,694.6632650338667,0,5,0.0,0.0,-12630.641944551002,12862.71948931816
578,127,8,0.8369263325998626,17,-206.79600441425475,-206.79600441425475,-206.79600441425475,0.8369263325998626,0.0,795.8263387012668,2,15,0.0,0.0,-13026.515493732415,12819.71948931816
579,127,8,44.29061605527133,5,266.5990160235142,266.5990160235142,266.5990160235142,44.29061605527133,0.0,781.5357226459954,0,5,0.0,0.0,-12572.120473294646,12838.71948931816
580,128,9,40.75392010039059,5,233.3828404947849,233.3828404947849,233.3828404947849,40.75392010039059,0.0,770.7818025456048,84,-79,0.0,0.0,-12957.136648823376,13190.519489318162
581,128,9,51.91280526780454,5,349.35425322248534,349.35425322248534,349.35425322248534,51.91280526780454,0.0,748.8689972778003,84,-79,0.0,0.0,-12935.965236095673,13285.319489318159
582,128,9,0.7531257430764986,9,-184.8919168761798,-184.8919168761798,-184.8919168761798,0.7531257430764986,0.0,802.1158715347239,0,9,0.0,0.0,-13190.411406194336,13005.519489318156
583,128,9,157.334175007119,1,1435.185410765669,1435.185410765669,1435.185410765669,157.334175007119,0.0,650.7816965276048,0,1,0.0,0.0,-11593.13407855249,13028.319489318159
584,128,9,3.487992670152458,19,-179.37881406996587,-179.37881406996587,-179.37881406996587,3.487992670152458,0.0,761.2937038574523,0,19,0.0,0.0,-13130.898303388125,12951.51948931816
585,129,9,41.77243357285748,5,247.82008167165588,247.82008167165588,247.82008167165588,41.77243357285748,0.0,749.5212702845948,0,5,0.0,0.0,-12739.699407646502,12987.519489318158
586,129,9,42.42826405027697,5,256.86403925590616,256.86403925590616,256.86403925590616,42.42826405027697,0.0,737.0930062343178,0,5,0.0,0.0,-12724.655450062251,12981.519489318158
587,129,9,2.881180127638054,13,-177.63056394495544,-177.63056394495544,-177.63056394495544,2.881180127638054,0.0,812.2118261066798,5,8,0.0,0.0,-13145.550053263114,12967.91948931816
588,129,9,235.3145825714843,1,2228.5663770078036,2228.5663770078036,2228.5663770078036,235.3145825714843,0.0,582.8972435351956,119,-118,0.0,0.0,-11258.953112310355,13487.519489318158
589,129,9,0.8808448922351279,17,-183.99483080624083,-183.99483080624083,-183.99483080624083,0.8808448922351279,0.0,684.0163986429604,0,17,0.0,0.0,-13241.1143201244,13057.119489318158
590,130,9,58.26145500250845,17,381.06356129699407,381.06356129699407,381.06356129699407,58.26145500250845,0.0,727.754943640452,88,-71,0.0,0.0,-13030.255928021166,13411.31948931816
591,130,9,2.523730345684151,13,-179.40893920211207,-179.40893920211207,-179.40893920211207,2.523730345684151,0.0,803.2312132947678,5,8,0.0,0.0,-13344.128428520273,13164.71948931816
592,130,9,0.89971532722553,5,-177.46914632125316,-177.46914632125316,-177.46914632125316,0.89971532722553,0.0,832.3314979675423,2,3,0.0,0.0,-13353.588635639413,13176.11948931816
593,130,9,240.2655097297555,6,2254.041899649998,2254.041899649998,2254.041899649998,240.2655097297555,0.0,628.0659882377868,119,-113,0.0,0.0,-11405.677589668163,13659.71948931816
594,130,9,34.39230042527724,17,148.78826669027052,148.78826669027052,148.78826669027052,34.39230042527724,0.0,695.6736878125096,84,-67,0.0,0.0,-13453.331222627892,13602.119489318162
595,131,9,0.7767903599447745,17,-207.61147589106523,-207.61147589106523,-207.61147589106523,0.7767903599447745,0.0,796.8968974525648,0,17,0.0,0.0,-13532.330965209227,13324.719489318162
596,131,9,33.6629885879774,2,170.58310410685652,170.58310410685652,170.58310410685652,33.6629885879774,0.0,775.2339088645873,0,2,0.0,0.0,-13196.736385211305,13367.31948931816
597,131,9,2.334880413831629,2,-144.63100155183483,-144.63100155183483,-144.63100155183483,2.334880413831629,0.0,784.8990284507556,0,2,0.0,0.0,-13509.550490869995,13364.91948931816
598,131,9,206.8179021738437,1,1943.3627964830544,1943.3627964830544,1943.3627964830544,206.8179021738437,0.0,584.081126276912,0,1,0.0,0.0,-11423.356692835105,13366.719489318159
599,131,9,51.46736888927955,17,331.75093741526894,331.75093741526894,331.75093741526894,51.46736888927955,0.0,634.6137573876324,91,-74,0.0,0.0,-13353.768551902891,13685.51948931816
600,132,10,34.22196942352571,13,162.5413366424357,162.5413366424357,162.5413366424357,34.22196942352571,0.0,678.3917879641067,0,13,0.0,0.0,-13241.378152675725,13403.919489318161
601,132,10,240.1621876361915,18,2233.375956296332,2233.375956296332,2233.375956296332,240.1621876361915,0.0,546.2296003279153,119,-101,0.0,0.0,-11638.743533021829,13872.11948931816
602,132,10,1.705420396214384,19,-176.6506320241963,-176.6506320241963,-176.6506320241963,1.705420396214384,0.0,658.5241799317008,0,19,0.0,0.0,-13660.970121342356,13484.319489318159
